TortID,Plot,y.1987,y.1988,y.1989,y.1990,y.1991,y.1992,y.1993,y.1994,y.1995,y.1996,y.1997,y.1998,y.1999,y.2000,y.2001,y.2002,y.2003,y.2004,y.2005,y.2006,y.2007,y.2008,Sex,SexCoded,Mean.precip,PDSI.1,PDSI.2,PDSI.3,PDSI.4,PDSI.5,PDSI.6,PDSI.7,PDSI.8,PDSI.9,PDSI.10,PDSI.11,PDSI.12,PDSI.13,PDSI.14,PDSI.15,PDSI.16,PDSI.17,PDSI.18,PDSI.19,PDSI.20,PDSI.21,int.1,int.2,int.3,int.4,int.5,int.6,int.7,int.8,int.9,int.10,int.11,int.12,int.13,int.14,int.15,int.16,int.17,int.18,int.19,int.20,int.21,City,Rain.1,Rain.2,Rain.3,Rain.4,Rain.5,Rain.6,Rain.7,Rain.8,Rain.9,Rain.10,Rain.11,Rain.12,Rain.13,Rain.14,Rain.15,Rain.16,Rain.17,Rain.18,Rain.19,Rain.20,Rain.21
HARC_15,HARC,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,F,1,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_16,HARC,NA,1,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,F,1,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_17,HARC,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,M,0,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_18,HARC,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,F,1,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_19,HARC,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,M,0,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_24,HARC,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,F,1,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_25,HARC,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,F,1,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_26,HARC,NA,1,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,F,1,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_27,HARC,NA,1,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,M,0,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_29,HARC,NA,1,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,F,1,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_34,HARC,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,M,0,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_35,HARC,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,M,0,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_36,HARC,NA,1,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,M,0,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_37,HARC,NA,0,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,F,1,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_38,HARC,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,F,1,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_39,HARC,NA,1,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,M,0,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_40,HARC,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,F,1,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_41,HARC,NA,1,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,M,0,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_42,HARC,NA,1,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,M,0,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_43,HARC,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,M,0,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_45,HARC,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,M,0,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_46,HARC,NA,1,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,F,1,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_47,HARC,NA,1,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,M,0,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_48,HARC,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,M,0,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_49,HARC,NA,1,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,M,0,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_50,HARC,NA,1,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,F,1,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_51,HARC,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,M,0,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_52,HARC,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,F,1,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_54,HARC,NA,1,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,F,1,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_55,HARC,NA,1,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,M,0,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_56,HARC,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,F,1,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_57,HARC,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,F,1,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_58,HARC,NA,1,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,F,1,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_59,HARC,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,F,1,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
HARC_60,HARC,NA,1,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,F,1,0.025078493,0.86,-0.23,-2.58,-1.44,1.05,3.11,1.65,-0.34,-1.12,-3.49,-1.54,0.29,-1.27,-1.99,-2.86,-4.19,-4.13,-0.50,0.07,-3.50,-3.87,0.02,-0.01,-0.06,-0.04,0.03,0.08,0.04,-0.01,-0.03,-0.09,-0.04,0.01,-0.03,-0.05,-0.07,-0.11,-0.10,-0.01,0.00,-0.09,-0.10,0.522478309,0.18,0.28,0.58,-0.16,0.32,1.35,-0.62,0.02,-1.31,-1.67,1.96,0.19,-0.45,0.55,-1.61,-0.45,-0.04,2.41,-0.53,-0.06,-0.57
